# BuildUp:
# time,intensity
1.9400000000000015,-0.028132237164188764
1.9500000000000015,-0.028132237173410471
1.9600000000000015,-0.02813223718175515
1.9700000000000015,-0.028132237189306214
1.9800000000000015,-0.028132237196139151
1.9900000000000015,-0.02813223720232224
2.0000000000000013,-0.028132237207917295
2.0100000000000011,-0.028132237212980242
2.0200000000000009,-0.028132237217561678
2.0300000000000007,-0.0281322372217074
2.0400000000000005,-0.02813223722545885
2.0500000000000003,-0.028132237228853524
2.0600000000000001,-0.028132237231925351
2.0699999999999998,-0.028132237234705031
2.0799999999999996,-0.028132237237220352
2.0899999999999994,-0.028132237239496462
2.0999999999999992,-0.028132237241556099
2.109999999999999,-0.028132237243419855
2.1199999999999988,-0.028132237245106363
2.1299999999999986,-0.028132237246632476
2.1399999999999983,-0.028132237248013454
2.1499999999999981,-0.02813223724926309
2.1599999999999979,-0.028132237250393884
2.1699999999999977,-0.028132237251417131
2.1799999999999975,-0.028132237252343067
2.1899999999999973,-0.028132237253180946
2.1999999999999971,-0.028132237253939131
2.2099999999999969,-0.028132237254625218
2.2199999999999966,-0.028132237255246051
2.2299999999999964,-0.028132237255807841
2.2399999999999962,-0.028132237256316202
2.249999999999996,-0.028132237256776216
2.2599999999999958,-0.02813223725719248
2.2699999999999956,-0.028132237257569151
2.2799999999999954,-0.028132237257910007
2.2899999999999952,-0.028132237258218444
2.2999999999999949,-0.028132237258497547
2.3099999999999947,-0.028132237258750102
2.3199999999999945,-0.028132237258978642
2.3299999999999943,-0.028132237259185448
2.3399999999999941,-0.028132237259372583
2.3499999999999939,-0.02813223725954192
2.3599999999999937,-0.028132237259695155
2.3699999999999934,-0.028132237259833819
2.3799999999999932,-0.028132237259959291
2.389999999999993,-0.028132237260072829
2.3999999999999928,-0.028132237260175573
2.4099999999999926,-0.028132237260268547
2.4199999999999924,-0.028132237260352674
2.4299999999999922,-0.028132237260428801
2.439999999999992,-0.02813223726049769
2.4499999999999917,-0.028132237260560029
2.4599999999999915,-0.028132237260616436
2.4699999999999913,-0.028132237260667478
2.4799999999999911,-0.02813223726071367
2.4899999999999909,-0.028132237260755463
2.4999999999999907,-0.028132237260793287
2.5099999999999905,-0.02813223726082751
2.5199999999999902,-0.028132237260858478
2.52999999999999,-0.028132237260886504
2.5399999999999898,-0.028132237260911866
2.5499999999999896,-0.028132237260934813
2.5599999999999894,-0.028132237260955578
2.5699999999999892,-0.028132237260974368
2.579999999999989,-0.028132237260991372
2.5899999999999888,-0.028132237261006759
2.5999999999999885,-0.028132237261020682
2.6099999999999883,-0.028132237261033276
2.6199999999999881,-0.028132237261044676
2.6299999999999879,-0.028132237261054995
2.6399999999999877,-0.028132237261064331
2.6499999999999875,-0.028132237261072779
2.6599999999999873,-0.028132237261080422
2.6699999999999871,-0.02813223726108734
2.6799999999999868,-0.028132237261093603
2.6899999999999866,-0.028132237261099265
2.6999999999999864,-0.028132237261104392
2.7099999999999862,-0.028132237261109028
2.719999999999986,-0.028132237261113226
2.7299999999999858,-0.028132237261117021
2.7399999999999856,-0.028132237261120456
2.7499999999999853,-0.028132237261123568
2.7599999999999851,-0.028132237261126382
2.7699999999999849,-0.028132237261128928
2.7799999999999847,-0.028132237261131232
2.7899999999999845,-0.028132237261133317
2.7999999999999843,-0.028132237261135201
2.8099999999999841,-0.028132237261136912
2.8199999999999839,-0.028132237261138456
2.8299999999999836,-0.028132237261139854
2.8399999999999834,-0.02813223726114112
2.8499999999999832,-0.028132237261142265
2.859999999999983,-0.028132237261143302
2.8699999999999828,-0.028132237261144236
2.8799999999999826,-0.028132237261145086
2.8899999999999824,-0.028132237261145852
2.8999999999999821,-0.028132237261146546
2.9099999999999819,-0.028132237261147178
2.9199999999999817,-0.028132237261147743
2.9299999999999815,-0.02813223726114826
2.9399999999999813,-0.028132237261148725
2.9499999999999811,-0.028132237261149145
2.9599999999999809,-0.028132237261149527
2.9699999999999807,-0.02813223726114987
2.9799999999999804,-0.028132237261150186
2.9899999999999802,-0.028132237261150467
2.99999999999998,-0.028132237261150723
3.0099999999999798,-0.028132237261150956
3.0199999999999796,-0.028132237261151164
3.0299999999999794,-0.028132237261151355
3.0399999999999792,-0.028132237261151525
3.049999999999979,-0.028132237261151681
3.0599999999999787,-0.02813223726115182
3.0699999999999785,-0.028132237261151948
3.0799999999999783,-0.028132237261152063
3.0899999999999781,-0.028132237261152167
3.0999999999999779,-0.028132237261152257
3.1099999999999777,-0.028132237261152344
3.1199999999999775,-0.02813223726115242
3.1299999999999772,-0.028132237261152489
3.139999999999977,-0.028132237261152555
3.1499999999999768,-0.028132237261152611
3.1599999999999766,-0.028132237261152663
3.1699999999999764,-0.028132237261152708
3.1799999999999762,-0.02813223726115275
3.189999999999976,-0.028132237261152788
3.1999999999999758,-0.028132237261152822
3.2099999999999755,-0.028132237261152854
3.2199999999999753,-0.028132237261152881
3.2299999999999751,-0.028132237261152909
3.2399999999999749,-0.02813223726115293
3.2499999999999747,-0.028132237261152951
3.2599999999999745,-0.028132237261152972
3.2699999999999743,-0.028132237261152986
3.279999999999974,-0.028132237261153003
3.2899999999999738,-0.02813223726115302
3.2999999999999736,-0.028132237261153034
3.3099999999999734,-0.028132237261153041
3.3199999999999732,-0.028132237261153051
3.329999999999973,-0.028132237261153062
3.3399999999999728,-0.028132237261153069
3.3499999999999726,-0.028132237261153079
3.3599999999999723,-0.028132237261153086
3.3699999999999721,-0.02813223726115309
3.3799999999999719,-0.028132237261153097
3.3899999999999717,-0.0281322372611531
3.3999999999999715,-0.028132237261153107
3.4099999999999713,-0.02813223726115311
3.4199999999999711,-0.028132237261153114
3.4299999999999708,-0.028132237261153117
3.4399999999999706,-0.028132237261153121
3.4499999999999704,-0.028132237261153124
3.4599999999999702,-0.028132237261153124
3.46999999999997,-0.028132237261153128
3.4799999999999698,-0.028132237261153131
3.4899999999999696,-0.028132237261153131
3.4999999999999694,-0.028132237261153135
3.5099999999999691,-0.028132237261153138
3.5199999999999689,-0.028132237261153138
3.5299999999999687,-0.028132237261153138
3.5399999999999685,-0.028132237261153142
3.5499999999999683,-0.028132237261153142
3.5599999999999681,-0.028132237261153145
3.5699999999999679,-0.028132237261153145
3.5799999999999677,-0.028132237261153149
3.5899999999999674,-0.028132237261153145
3.5999999999999672,-0.028132237261153149
3.609999999999967,-0.028132237261153152
3.6199999999999668,-0.028132237261153152
3.6299999999999666,-0.028132237261153149
3.6399999999999664,-0.028132237261153152
3.6499999999999662,-0.028132237261153152
3.6599999999999659,-0.028132237261153152
3.6699999999999657,-0.028132237261153152
3.6799999999999655,-0.028132237261153152
3.6899999999999653,-0.028132237261153152
3.6999999999999651,-0.028132237261153152
3.7099999999999649,-0.028132237261153152
3.7199999999999647,-0.028132237261153152
3.7299999999999645,-0.028132237261153152
3.7399999999999642,-0.028132237261153152
3.749999999999964,-0.028132237261153152
3.7599999999999638,-0.028132237261153152
3.7699999999999636,-0.028132237261153152
3.7799999999999634,-0.028132237261153152
3.7899999999999632,-0.028132237261153152
3.799999999999963,-0.028132237261153152
3.8099999999999627,-0.028132237261153152
3.8199999999999625,-0.028132237261153152
3.8299999999999623,-0.028132237261153152
3.8399999999999621,-0.028132237261153152
3.8499999999999619,-0.028132237261153152
3.8599999999999617,-0.028132237261153152
3.8699999999999615,-0.028132237261153152
3.8799999999999613,-0.028132237261153149
3.889999999999961,-0.028132237261153152
3.8999999999999608,-0.028132237261153152
3.9099999999999606,-0.028132237261153152
3.9199999999999604,-0.028132237261153152
3.9299999999999602,-0.028132237261153149
3.93999999999996,-0.028132237261153152
3.9499999999999598,-0.028132237261153152
3.9599999999999596,-0.028132237261153152
3.9699999999999593,-0.028132237261153152
3.9799999999999591,-0.028132237261153152
3.9899999999999589,-0.028132237261153152
3.9999999999999587,-0.028132237261153149
4.0099999999999589,-0.028132237261153152
4.0199999999999587,-0.028132237261153152
4.0299999999999585,-0.028132237261153152
4.0399999999999583,-0.028132237261153152
4.0499999999999581,-0.028132237261153152
4.0599999999999579,-0.028132237261153152
4.0699999999999577,-0.028132237261153149
4.0799999999999574,-0.028132237261153152
4.0899999999999572,-0.028132237261153152
4.099999999999957,-0.028132237261153152
4.1099999999999568,-0.028132237261153152
4.1199999999999566,-0.028132237261153152
4.1299999999999564,-0.028132237261153152
4.1399999999999562,-0.028132237261153149
4.1499999999999559,-0.028132237261153152
4.1599999999999557,-0.028132237261153152
4.1699999999999555,-0.028132237261153152
4.1799999999999553,-0.028132237261153152
4.1899999999999551,-0.028132237261153152
4.1999999999999549,-0.028132237261153152
4.2099999999999547,-0.028132237261153152
4.2199999999999545,-0.028132237261153152
4.2299999999999542,-0.028132237261153152
4.239999999999954,-0.028132237261153152
4.2499999999999538,-0.028132237261153152
4.2599999999999536,-0.028132237261153152
4.2699999999999534,-0.028132237261153152
4.2799999999999532,-0.028132237261153152
4.289999999999953,-0.028132237261153149
4.2999999999999527,-0.028132237261153152
4.3099999999999525,-0.028132237261153152
4.3199999999999523,-0.028132237261153152
4.3299999999999521,-0.028132237261153152
4.3399999999999519,-0.028132237261153152
4.3499999999999517,-0.028132237261153152
4.3599999999999515,-0.028132237261153152
4.3699999999999513,-0.028132237261153152
4.379999999999951,-0.028132237261153152
4.3899999999999508,-0.028132237261153152
4.3999999999999506,-0.028132237261153152
4.4099999999999504,-0.028132237261153152
4.4199999999999502,-0.028132237261153152
4.42999999999995,-0.028132237261153152
4.4399999999999498,-0.028132237261153152
4.4499999999999496,-0.028132237261153152
4.4599999999999493,-0.028132237261153152
4.4699999999999491,-0.028132237261153152
4.4799999999999489,-0.028132237261153152
4.4899999999999487,-0.028132237261153152
4.4999999999999485,-0.028132237261153152
4.5099999999999483,-0.028132237261153152
4.5199999999999481,-0.028132237261153152
4.5299999999999478,-0.028132237261153152
4.5399999999999476,-0.028132237261153152
4.5499999999999474,-0.028132237261153152
4.5599999999999472,-0.028132237261153152
4.569999999999947,-0.028132237261153152
4.5799999999999468,-0.028132237261153152
4.5899999999999466,-0.028132237261153152
4.5999999999999464,-0.028132237261153152
4.6099999999999461,-0.028132237261153152
4.6199999999999459,-0.028132237261153152
4.6299999999999457,-0.028132237261153152
4.6399999999999455,-0.028132237261153152
4.6499999999999453,-0.028132237261153152
4.6599999999999451,-0.028132237261153152
4.6699999999999449,-0.028132237261153152
4.6799999999999446,-0.028132237261153152
4.6899999999999444,-0.028132237261153152
4.6999999999999442,-0.028132237261153152
4.709999999999944,-0.028132237261153152
4.7199999999999438,-0.028132237261153152
4.7299999999999436,-0.028132237261153152
4.7399999999999434,-0.028132237261153152
4.7499999999999432,-0.028132237261153152
4.7599999999999429,-0.028132237261153152
4.7699999999999427,-0.028132237261153152
4.7799999999999425,-0.028132237261153152
4.7899999999999423,-0.028132237261153152
4.7999999999999421,-0.028132237261153152
4.8099999999999419,-0.028132237261153152
4.8199999999999417,-0.028132237261153152
4.8299999999999415,-0.028132237261153152
4.8399999999999412,-0.028132237261153152
4.849999999999941,-0.028132237261153152
4.8599999999999408,-0.028132237261153152
4.8699999999999406,-0.028132237261153152
4.8799999999999404,-0.028132237261153152
4.8899999999999402,-0.028132237261153152
4.89999999999994,-0.028132237261153152
4.9099999999999397,-0.028132237261153152
4.9199999999999395,-0.028132237261153152
4.9299999999999393,-0.028132237261153152
4.9399999999999391,-0.028132237261153152
4.9499999999999389,-0.028132237261153152
4.9599999999999387,-0.028132237261153152
4.9699999999999385,-0.028132237261153152
4.9799999999999383,-0.028132237261153152
4.989999999999938,-0.028132237261153152
